Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1674087922,5,120.0513611,1714608900,5,33.99915695
1674087965,10,117.1665039,1714608944,10,4.151431561
1674088006,15,88.2039566,1714608996,15,58.04606628
1674088045,20,79.7611084,1714609055,20,32.62601852
1674088086,25,103.6954269,1714609110,25,33.72660828
1674088126,30,61.05719376,1714609165,30,11.5862484
1674088167,35,88.01852417,1714609229,35,33.7407074
1674088211,40,109.4907913,1714609289,40,33.86655807
1674088251,45,67.27867889,1714609360,45,52.61227798
1674088295,50,97.49056244,1714609448,50,42.97703552
1674088337,55,91.08870697,1714609584,55,268.3074341
1674088381,60,101.178978,1714609737,60,323.223114
1674088427,65,92.46733093,1714609908,65,243.4481812
1674088490,70,121.3115463,1714610143,70,361.2679749
1674088557,75,214.558197,1714610315,75,240.56073
1674088608,80,108.0831223,1714610448,80,187.0507202
1674088660,85,132.9030609,1714610635,85,325.2157593
1674088739,90,108.086853,1714610799,90,333.6684265
1674088821,95,277.3880005,1714610989,95,366.2124634
1674088918,100,257.4136963,1714611171,100,434.4755249
1674089011,105,240.0720825,1714611310,105,482.592926
1674089098,110,263.0502625,1714611469,110,303.0975037
1674089200,115,295.8057861,1714611622,115,462.6577454
1674089311,120,294.8143921,1714611759,120,221.9974518
1674089405,125,385.9130859,1714611891,125,434.7901611
1674089511,130,287.2815247,1714612043,130,421.9165039
1674089601,135,266.6028137,1714612177,135,469.7626038
1674089697,140,276.2351074,1714612310,140,447.8533325
1674089740,145,109.9389801,1714612420,145,486.0449219
1674089784,150,135.1608887,1714612575,150,488.9171753
1674089842,155,40.46048355,1714612699,155,496.4671631
1674089956,160,159.2583618,1714612827,160,499.4239502
1674090058,165,319.8656921,1714612939,165,529.3723145
1674090167,170,345.4660034,1714613051,170,555.0533447
1674090268,175,333.9400024,1714613172,175,473.272522
1674090376,180,349.855011,1714613294,180,547.1821289
1674090476,185,325.2372437,1714613404,185,462.8950195
1674090577,190,333.3693542,1714613517,190,547.3338013
1674090673,195,341.9980469,1714613618,195,577.1549683
1674090775,200,337.5716858,1714613703,200,579.1591187
1674090881,205,266.6546326,1714613808,205,528.762207
1674090990,210,513.0994873,1714613921,210,574.7191772
1674091092,215,342.8440247,1714614027,215,599.8582764
1674091209,220,404.2266541,1714614138,220,615.1618042
1674091312,225,431.0217896,1714614232,225,234.4145355
1674091374,230,581.0333252,1714614332,230,196.3439178
1674091456,235,84.34526062,1714614431,235,577.3450317
1674091505,240,52.6746788,1714614538,240,476.8949585
1674091554,245,61.33890915,1714614660,245,662.3536987
1674091604,250,74.53888702,1714614776,250,630.9328003
1674091669,255,181.7529602,1714614876,255,693.9280396
1674091741,260,217.6082306,1714614970,260,618.6248169
1674091808,265,122.1651001,1714615050,265,189.8339386
