Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1674104010,540,552.7036743,1714627179,540,1103.733643
1674104565,545,567.0193481,1714627447,545,1116.76123
1674104707,550,566.2753906,1714627566,550,1115.21875
1674105207,555,578.8591309,1714627867,555,1130.577026
1674105449,560,581.815979,1714628333,560,1160.622192
1674105889,565,592.545105,1714628666,565,1179.454712
1674106341,570,603.3197021,1714629113,570,1207.273315
1674106808,575,614.0161743,1714629400,575,1220.771973
1674107225,580,621.869873,1714629735,580,1238.420166
1674107583,585,628.2316284,1714629964,585,1246.407227
1674110214,590,639.9274292,1714630339,590,1266.810791
1674110344,595,639.2347412,1714630619,595,1278.82666
1674110477,600,638.815918,1714630991,600,1298.69104
1674110886,605,649.4390869,1714631353,605,1318.206543
1674111405,610,664.0076294,1714631676,610,1332.786987
1674111979,615,680.6359253,1714632030,615,1349.10437
1674112409,620,690.6741333,1714632325,620,1359.428589
1674112863,625,702.3789673,1714632737,625,1379.800537
1674113268,630,711.668457,1714633040,630,1391.479492
1674113863,635,728.140686,1714633273,635,1396.960815
1674114316,640,738.77771,1714633516,640,1403.733276
1674115012,645,758.7442017,1714633857,645,1418.468872
1674115497,650,769.9729614,,,
1674115853,655,776.5305176,,,
1674116489,660,793.3677368,,,
1674116868,665,801.1353149,,,
1674117313,670,811.0747681,,,
1674117811,675,822.4839478,,,
1674118242,680,831.0858154,,,
1674118890,685,848.4914551,,,
1674119495,690,862.7891846,,,
1674119996,695,874.0614624,,,
1674120200,700,874.3568115,,,
1674120582,705,881.0563354,,,
1674120878,710,884.3555908,,,
1674121117,715,885.7476196,,,
1674121476,720,891.3303833,,,
1674121929,725,900.5611572,,,
1674122236,730,904.0429077,,,
1674122492,735,905.838562,,,
1674123059,740,918.336853,,,
1674123307,745,920.0280762,,,
1674123561,750,921.788269,,,
1674123734,755,920.6466064,,,
1674124100,760,926.2661133,,,
1674124671,765,938.5516968,,,
1674125196,770,948.6697388,,,
1674125645,775,956.3817749,,,
1674126259,780,969.6173706,,,
1674158243,785,979.9572754,,,
1674158714,790,992.4950562,,,
1674159291,795,1008.475952,,,
1674175109,795,1009.454956,,,
1674175640,800,1018.50238,,,
1674176017,805,1023.756409,,,
1674176722,810,1039.32373,,,
1674177334,815,1052.015869,,,
1674178077,820,1068.51062,,,
1674178674,825,1080.317749,,,
1674179217,830,1090.02417,,,
1674179834,835,1102.62793,,,
1674180363,840,1111.958252,,,
1674181076,845,1126.814087,,,
1674181922,850,1145.630859,,,
1674182323,855,1150.673096,,,
1674182877,860,1160.143799,,,
1674183430,865,1169.520752,,,
1674183761,870,1171.839844,,,
1674184311,875,1181.059937,,,
1674184861,880,1189.725586,,,
1674185593,885,1203.410278,,,
1674186304,890,1215.863892,,,
1674186711,895,1219.828857,,,
1674187125,900,1223.790405,,,
1674187721,905,1233.694092,,,
1674188405,910,1245.826782,,,
1674189145,915,1259.827515,,,
1674189936,920,1274.728638,,,
1674249998,925,1295.332397,,,
1674250713,930,1310.890625,,,
1674251057,935,1313.999512,,,
1674251569,940,1322.079468,,,
