Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1669176708,2053,24.39999962,1714682195,3714,9
1669176758,4065,29.20000076,1714694107,6018,25.20000076
1669176801,5843,22.39999962,1714697227,7193,20.79999924
1669176851,7884,28,1714697308,14803,22.79999924
1669176902,9972,30.20000076,1714697407,24287,29.60000038
1669176955,12119,30,1714697508,33861,29.60000038
1669177007,14252,29.79999924,1714697607,43245,28.60000038
1669177060,16393,30,1714697707,52675,28.60000038
1669177111,18468,30,1714697801,61586,29
1669177163,20572,29.79999924,1714697896,70529,27.20000076
1669177215,22741,30,1714697994,79779,29.79999924
1669177268,24889,30,1714698093,89145,29.20000076
1669177322,27050,30,1714698187,98090,31.39999962
1669177376,29229,30,1714698281,106811,31.20000076
1669177433,31629,30,1714698366,114874,30
1669177490,33979,30.20000076,1714698454,123033,30
1669177542,36110,29.79999924,1714698542,131398,30
1669177597,38310,29.79999924,1714698628,139471,30.79999924
1669177650,40469,29.79999924,1714698707,146916,30
1669177699,42476,26,1714698786,154324,30
1669177754,44752,30,1714698857,161087,30
1669177809,47013,30,1714698931,168045,30
1669177862,49233,30,1714699003,174756,30
1669177917,51449,31,1714699075,181505,30
1669177971,53681,30,1714699146,188236,30
1669178027,55960,30,1714699219,195076,30
1669178080,58138,30.20000076,1714699285,201342,30
1669178134,60362,30,1714699353,207682,29.79999924
1669178186,62495,30,1714699417,213789,30
1669178238,64631,29.79999924,1714699481,219747,30
1669178291,66835,30,1714699545,225724,30
1669178345,69058,30,1714699608,231675,30
1669178399,71243,30,1714699669,237469,30
1669178455,73484,31.60000038,1714699731,243275,30
1669178508,75655,30,1714699793,249134,30
1669178560,77754,29.79999924,1714699856,255024,30
1669178611,79858,30,1714699919,260902,32.40000153
1669178663,81936,30,1714699979,266442,31.20000076
1669178715,84081,30,1714700039,272041,31
1669178767,86233,30,1714700097,277479,30
1669178818,88348,30.79999924,1714700158,283206,31
1669178871,90478,30.79999924,1714700221,288960,31.20000076
1669178923,92631,31.79999924,1714700289,295284,34.79999924
1669178976,94736,31,1714700349,300819,31.20000076
1669179031,96998,33.59999847,1714700414,306837,34
1669179085,99180,31.60000038,1714700481,313035,33.59999847
1669179136,101344,30,1714700554,319740,37.59999847
1669179190,103557,30.79999924,1714700631,326711,38.20000076
1669179242,105713,30,1714700703,333228,38.40000153
1669179296,107888,30,1714700776,339860,37.79999924
1669179347,110021,30,1714700845,346166,36.79999924
1669179402,112243,32.59999847,1714700919,352874,37.79999924
1669179465,114780,36.20000076,1714700989,359170,37.79999924
1669179521,117088,31.79999924,1714701061,365651,37.59999847
1669179575,119361,31,1714701134,372092,41.59999847
1669179634,121778,33,1714701206,378526,39.40000153
1669179691,124187,32.20000076,1714701278,385004,41.59999847
1669179749,126556,32.20000076,1714701354,391693,42.40000153
1669179808,129003,33.20000076,1714701426,398116,42.40000153
1669179870,131521,35.79999924,1714701500,404711,42.40000153
1669179926,133801,32.20000076,1714701574,411208,42.79999924
1669179980,135984,31.20000076,1714701649,417846,42.40000153
1669180045,138606,36.59999847,1714701724,424425,43.59999847
1669180104,140959,33,1714701799,430855,44.59999847
1669180168,143590,37.79999924,1714701872,437207,44.59999847
1669180230,146103,35.20000076,1714701952,444011,48
1669180298,148854,39.59999847,1714702073,453290,69.80000305
1669180365,151581,37.40000153,1714702168,460408,65.19999695
1669180428,154119,38,1714702270,468087,71.59999847
1669180490,156624,36.40000153,1714702374,475807,72.40000153
1669180557,159328,42.20000076,1714702459,482822,24.39999962
1669180640,162192,31.20000076,1714702533,488823,32.79999924
1669180686,163677,12.39999962,1714702597,494312,28.79999924
1669180722,164806,12.80000019,1714702654,499238,25.20000076
1669185955,168229,31.39999962,1714702715,504488,27.39999962
1669186004,170012,23.39999962,1714702777,509779,28
1669186066,172440,20.20000076,1714702838,514894,27.79999924
1669186116,174414,22.79999924,1714702899,520120,26.79999924
1669186162,176259,21.39999962,1714702959,525285,27.39999962
1669186208,178086,21.39999962,1714703022,530618,28.39999962
1669186252,179805,20.79999924,1714703090,536279,33.59999847
1669186297,181499,20.79999924,1714703155,541662,29.60000038
1669186353,183613,30,1714703232,547144,25
1669186404,185534,25.39999962,1714703309,552856,18.60000038
1669186461,187695,30,1714703360,557204,16.60000038
1669186522,190348,22.60000038,1714703412,561558,16.20000076
1669186576,192787,26.39999962,1714703463,565819,16.60000038
1669186630,195241,26,1714703518,570333,16.60000038
1669186690,197975,28.39999962,1714703572,574858,16.79999924
1669186748,200627,28.20000076,1714703624,579204,16.60000038
1669186810,203452,29.60000038,1714703676,583543,16.79999924
1669186875,206244,30,1714703729,587930,17.20000076
1669186931,208702,26.20000076,1714703780,592233,17
1669186996,211514,30,1714703835,596798,17
1669187073,214345,25,1714703888,601322,17.60000038
1669187146,216688,36,1714703942,605729,17.39999962
1669187215,219043,35.59999847,1714704004,610857,23.79999924
