Wall time,Step,Value, Exp Wall time,Exp Step,Exp Value
1674116489,660,92.80000305,,,
1674116868,665,48.59999847,,,
1674117313,670,89.80000305,,,
1674117811,675,55.59999847,,,
1674118242,680,54,,,
1674118890,685,105.4000015,,,
1674119495,690,127,,,
1674119996,695,91.40000153,,,
1674120200,700,74.40000153,,,
1674120582,705,112.8000031,,,
1674120878,710,60.20000076,,,
1674121117,715,156.6000061,,,
1674121476,720,123.5999985,,,
1674121929,725,121.4000015,,,
1674122236,730,67.59999847,,,
1674122492,735,129.1999969,,,
1674123059,740,86,,,
1674123307,745,82,,,
1674123561,750,76.19999695,,,
1674123734,755,88.80000305,,,
1674124100,760,94.40000153,,,
1674124671,765,80.19999695,,,
1674125196,770,58.79999924,,,
1674125645,775,91,,,
1674126259,780,226.8000031,,,
1674158243,785,51,,,
1674158714,790,45.79999924,,,
1674159291,795,59.59999847,,,
1674175109,795,37.59999847,,,
1674175640,800,75.80000305,,,
1674176017,805,53.79999924,,,
1674176722,810,29,,,
1674177334,815,89.80000305,,,
1674178077,820,69,,,
1674178674,825,40.40000153,,,
1674179217,830,83.40000153,,,
1674179834,835,118.5999985,,,
1674180363,840,72.80000305,,,
1674181076,845,82,,,
1674181922,850,29,,,
1674182323,855,84.80000305,,,
1674182877,860,131.1999969,,,
1674183430,865,136.6000061,,,
1674183761,870,80.40000153,,,
1674184311,875,119.4000015,,,
1674184861,880,96.40000153,,,
1674185593,885,89,,,
1674186304,890,85,,,
1674186711,895,77,,,
1674187125,900,73,,,
1674187721,905,89.59999847,,,
1674188405,910,150,,,
1674189145,915,233.8000031,,,
1674189936,920,200.8000031,,,
1674249998,925,42.59999847,,,
1674250713,930,68.80000305,,,
1674251057,935,25.39999962,,,
1674251569,940,52.40000153,,,
