Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1669176708,5,154.1534882,1714697227,5,221.9781494
1669176758,10,123.2976227,1714697308,10,249.6985779
1669176801,15,156.2200623,1714697407,15,493.664978
1669176851,20,109.709816,1714697508,20,259.6985168
1669176902,25,177.2165985,1714697607,25,493.1759338
1669176955,30,198.800827,1714697707,30,409.7428589
1669177007,35,210.0856018,1714697801,35,427.375061
1669177060,40,164.5703125,1714697896,40,308.5731201
1669177111,45,207.8019562,1714697994,45,508.8566589
1669177163,50,169.1822815,1714698093,50,476.5825806
1669177215,55,181.4227142,1714698187,55,259.113678
1669177268,60,187.9605713,1714698281,60,493.8060303
1669177322,65,183.8725739,1714698366,65,529.4381714
1669177376,70,196.7108917,1714698454,70,521.6153564
1669177433,75,200.8269196,1714698542,75,538.951355
1669177490,80,209.3383942,1714698628,80,301.1896057
1669177542,85,208.8097839,1714698707,85,494.1776123
1669177597,90,186.6278076,1714698786,90,463.9661255
1669177650,95,189.7545624,1714698857,95,517.1308594
1669177699,100,149.6183777,1714698931,100,577.0631104
1669177754,105,208.6505127,1714699003,105,532.1553345
1669177809,110,205.7797546,1714699075,110,545.7526855
1669177862,115,212.9541931,1714699146,115,548.2494507
1669177917,120,171.2765198,1714699219,120,550.2244873
1669177971,125,209.1655731,1714699285,125,551.2774658
1669178027,130,196.9506378,1714699353,130,536.5477295
1669178080,135,192.4928741,1714699417,135,549.1549072
1669178134,140,196.4586334,1714699481,140,558.2650757
1669178186,145,203.8305054,1714699545,145,586.6352539
1669178238,150,171.2251434,1714699608,150,584.7825928
1669178291,155,209.7907715,1714699669,155,544.7557373
1669178345,160,197.2423706,1714699731,160,566.725647
1669178399,165,200.9789581,1714699793,165,545.2180786
1669178455,170,186.8457489,1714699856,170,590.2334595
1669178508,175,212.902298,1714699919,175,530.9607544
1669178560,180,162.4019928,1714699979,180,512.1806641
1669178611,185,195.1487579,1714700039,185,522.1074829
1669178663,190,188.0392456,1714700097,190,546.3306885
1669178715,195,198.1212006,1714700158,195,519.6924438
1669178767,200,209.1008148,1714700221,200,564.1456299
1669178818,205,184.6491089,1714700289,205,581.8372803
1669178871,210,185.4096069,1714700349,210,505.1168823
1669178923,215,162.5527954,1714700414,215,549.2666626
1669178976,220,196.441391,1714700481,220,655.2114258
1669179031,225,140.9113159,1714700554,225,615.1793823
1669179085,230,188.8460999,1714700631,230,655.4629517
1669179136,235,195.882309,1714700703,235,638.3624268
1669179190,240,223.7775726,1714700776,240,611.3447876
1669179242,245,207.3122711,1714700845,245,613.2368774
1669179296,250,215.9985352,1714700919,250,660.4440308
1669179347,255,207.9111023,1714700989,255,584.5392456
1669179402,260,235.2940521,1714701061,260,516.2575073
1669179465,265,197.86763,1714701134,265,611.4378662
1669179521,270,238.3625946,1714701206,270,651.4789429
1669179575,275,149.5774231,1714701278,275,636.9923706
1669179634,280,223.1469727,1714701354,280,605.5396729
1669179691,285,229.8005524,1714701426,285,629.1182861
1669179749,290,208.6218262,1714701500,290,669.5239258
1669179808,295,240.7206421,1714701574,295,609.3665771
1669179870,300,255.7350006,1714701649,300,630.2610474
1669179926,305,221.7112427,1714701724,305,669.5390015
1669179980,310,223.6661224,1714701799,310,632.5103149
1669180045,315,246.6251221,1714701872,315,633.2354126
1669180104,320,226.101181,1714701952,320,641.4829102
1669180168,325,246.8674469,1714702073,325,559.3583374
1669180230,330,223.2913513,1714702168,330,827.1456909
1669180298,335,259.5623169,1714702270,335,733.7584229
1669180365,340,252.3919373,1714702374,340,735.1107178
1669180428,345,209.7624359,1714702459,345,164.0546265
1669180490,350,256.4034729,1714702533,350,473.8570251
1669180557,355,250.4761658,1714702597,355,342.5498657
1669180640,360,277.8904724,1714702654,360,245.8530884
1669180686,365,7.772439003,1714702715,365,277.5978699
1669180722,370,24.72774506,1714702777,370,366.3029785
1669185955,375,84.70624542,1714702838,375,413.4576111
1669186004,380,68.87739563,1714702899,380,391.8676453
1669186066,385,110.1666794,1714702959,385,399.6121826
1669186116,390,43.66627502,1714703022,390,379.1093445
1669186162,395,107.0784607,1714703090,395,375.0701294
1669186208,400,80.0332489,1714703155,400,407.5505066
1669186252,405,39.26635361,1714703232,405,183.3473663
1669186297,410,86.79685974,1714703309,410,233.0098419
1669186353,415,153.6298218,1714703360,415,253.0505066
1669186404,420,131.5025024,1714703412,420,266.2179871
1669186461,425,124.5636826,1714703463,425,258.9146729
1669186522,430,107.3413696,1714703518,430,273.3742981
1669186576,435,107.4128189,1714703572,435,279.1696167
1669186630,440,175.7263794,1714703624,440,243.9718323
1669186690,445,148.8120728,1714703676,445,286.7827454
1669186748,450,147.109436,1714703729,450,301.2486267
1669186810,455,125.2269363,1714703780,455,274.4386597
1669186875,460,148.1348419,1714703835,460,281.9104614
1669186931,465,165.8937683,1714703888,465,284.4204407
1669186996,470,175.9687042,1714703942,470,280.842804
1669187073,475,142.5526428,1714704004,475,419.7645874
1669187146,480,157.9975281,1714704071,480,287.2376099
1669187215,485,167.3668823,1714704130,485,327.4989014
1669187288,490,155.8081207,1714704195,490,316.4237366
1669187370,495,116.7866669,1714704259,495,337.3287048
1669187423,500,130.229538,1714704324,500,335.1869812
1669187476,505,114.2581329,1714704403,505,434.333374
1669187530,510,130.56604,1714704482,510,420.6742554
1669187581,515,110.9429626,1714704570,515,416.3626709
1669187632,520,98.25091553,1714704659,520,430.802002
1669187685,525,112.5735474,1714704755,525,462.2756042
1669187738,530,123.0324173,1714704854,530,485.5011902
1669187786,535,141.3392944,1714704921,535,282.7276306
1669187836,540,145.1190643,1714705012,540,345.5415649
1669187890,545,148.6498718,1714705107,545,703.0650635
1669187944,550,137.5398407,1714705196,550,695.8912964
1669188016,555,133.0858154,1714705305,555,544.647583
1669188092,560,187.0370789,1714705389,560,304.5166321
1669188173,565,169.4506989,1714705492,565,802.3795776
1669188230,570,3.046028376,1714705613,570,795.5340576
1669188267,575,2.369544268,1714705733,575,828.5906372
1669188307,580,17.23275948,1714705848,580,867.2781982
1669188419,585,194.4869995,1714705931,585,236.2523346
1669188483,590,125.7468262,1714705971,590,461.2893677
1669188600,595,460.0273132,1714706010,595,206.0698547
1669188691,600,69.3321991,1714706039,600,165.4194336
1669188738,605,76.15661621,1714706085,605,203.5729065
1669188800,610,50.43086243,1714706115,610,194.5779419
1669188971,615,433.0816956,1714706162,615,508.8548279
